,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
555,144510,KR7144510005,지씨셀,KOSDAQ,우량기업부,22250,2,-250,-1.11,22500,22800,22100,48235,1075758100,351557654000,15800344,KSQ
556,437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,11060,2,-360,-3.15,11250,11370,10830,524882,5812620905,350685691020,31707567,KSQ
557,036620,KR7036620003,감성코퍼레이션,KOSDAQ,우량기업부,3755,1,285,8.21,3455,3785,3350,3192490,11630278578,348864125290,92906558,KSQ
558,130660,KR7130660004,한전산업,KOSPI,,10660,1,370,3.6,10210,10850,10200,256263,2707278625,347516000000,32600000,STK
559,004700,KR7004700001,조광피혁,KOSPI,,52200,1,400,0.77,51500,52300,51200,769,39809200,347085003600,6649138,STK
560,206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,14720,3,0,0.0,14710,14890,14490,75625,1110289440,345722163200,23486560,KSQ
561,025950,KR7025950007,동신건설,KOSDAQ,우량기업부,41150,2,-4150,-9.16,41400,44600,41050,365313,15437558825,345660000000,8400000,KSQ
562,200880,KR7200880003,서연이화,KOSPI,,12780,2,-190,-1.46,12990,13120,12700,132116,1694313930,345423424860,27028437,STK
563,161000,KR7161000005,애경케미칼,KOSPI,,7100,2,-190,-2.61,7290,7290,7080,212627,1516845880,345405833900,48648709,STK
564,397030,KR7397030008,에이프릴바이오,KOSDAQ,기술성장기업부,15270,2,-440,-2.8,15560,15780,15240,275241,4255230840,343362685920,22486096,KSQ
565,00088K,KR700088K015,한화3우B,KOSPI,,17630,2,-1870,-9.59,18680,18680,17410,305785,5420583160,342100294830,19404441,STK
566,035890,KR7035890003,서희건설,KOSDAQ,우량기업부,1487,2,-54,-3.5,1537,1540,1487,360258,543467219,341725175559,229808457,KSQ
567,108860,KR7108860008,셀바스AI,KOSDAQ,우량기업부,12690,2,-110,-0.86,12920,12930,12580,154943,1974796195,341548685100,26914790,KSQ
568,389650,KR7389650003,넥스트바이오메디컬,KOSDAQ,기술성장기업부,42000,2,-1100,-2.55,43250,43800,41000,140511,5912601250,339703812000,8088186,KSQ
569,098070,KR7098070006,한텍,KOSDAQ,중견기업부,30450,1,4050,15.34,25350,33200,24900,18048010,549738743775,338638743450,11121141,KSQ
570,211050,KR7211050000,인카금융서비스,KOSDAQ,기술성장기업부,6580,1,170,2.65,6410,6690,6320,415183,2685623425,338079084000,51379800,KSQ
571,005010,KR7005010004,휴스틸,KOSPI,,6000,2,-50,-0.83,6100,6160,5695,3485952,20528910260,337128450000,56188075,STK
572,082800,KR7082800004,비보존 제약,KOSDAQ,중견기업부,6690,2,-150,-2.19,6810,6920,6670,250092,1685492250,335200215540,50104666,KSQ
573,126560,KR7126560002,현대퓨처넷,KOSPI,,3040,2,-100,-3.18,3185,3185,3020,299002,913058692,335016952800,110202945,STK
574,101160,KR7101160000,월덱스,KOSDAQ,우량기업부,20250,1,280,1.4,20350,20600,19960,309254,6283133585,334347608250,16510993,KSQ
575,038500,KR7038500005,삼표시멘트,KOSDAQ,우량기업부,3085,2,-5,-0.16,3080,3110,3045,133762,410230210,332921804010,107916306,KSQ
576,027410,KR7027410000,BGF,KOSPI,,3460,1,15,0.44,3445,3475,3415,40746,140819348,331180096860,95716791,STK
577,032500,KR7032500001,케이엠더블유,KOSDAQ,중견기업부,8310,1,290,3.62,8110,8390,8030,121984,1009215880,330911537730,39820883,KSQ
578,071055,KR7071051007,한국금융지주우,KOSPI,,56400,2,-400,-0.7,56800,57300,56200,46944,2660320200,330405356400,5858251,STK
579,136480,KR7136480001,하림,KOSDAQ,우량기업부,3100,1,5,0.16,3140,3175,3085,902661,2816651026,329250076200,106209702,KSQ
580,119610,KR7119610004,인터로조,KOSDAQ,관리종목(소속부없음),24900,0,0,0.0,0,0,0,0,0,329090302200,13216478,KSQ
581,060250,KR7060250008,NHN KCP,KOSDAQ GLOBAL,우량기업부,8190,2,-20,-0.24,8290,8330,8180,117441,971549275,328915404090,40160611,KSQ
582,005090,KR7005090006,SGC에너지,KOSPI,,22700,2,-250,-1.09,22950,23200,22550,65822,1494512950,327091859100,14409333,STK
583,002020,KR7002020006,코오롱,KOSPI,,25800,1,750,2.99,25050,27000,24950,462144,12033893300,325761790800,12626426,STK
584,044490,KR7044490001,태웅,KOSDAQ,우량기업부,16250,1,900,5.86,15200,16250,15090,102820,1627718235,325119941250,20007381,KSQ
585,026890,KR7026890004,스틱인베스트먼트,KOSPI,,7790,1,350,4.7,7320,8200,7260,897093,7034859370,324672983250,41678175,STK
586,217270,KR7217270008,넵튠,KOSDAQ,중견기업부,6940,1,10,0.14,6980,6980,6670,126484,859603420,323932481000,46676150,KSQ
587,475400,KR7475400008,씨메스,KOSDAQ,기술성장기업부,27900,2,-1200,-4.12,27650,28950,26650,485883,13360170350,323875197000,11608430,KSQ
588,204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,4600,1,245,5.63,4505,4665,4290,3009978,13655939281,323303318000,70283330,KSQ
589,033270,KR7033270000,유나이티드제약,KOSPI,,19740,1,300,1.54,19280,19840,19140,30844,606621330,322429646280,16333822,STK
590,032820,KR7032820003,우리기술,KOSDAQ,우량기업부,1955,1,49,2.57,1907,1987,1906,2693545,5229548077,321944379560,164677432,KSQ
591,059090,KR7059090001,미코,KOSDAQ,중견기업부,9620,2,-70,-0.72,9600,9890,9090,258750,2500324370,321469404360,33416778,KSQ
592,215600,KR7215600008,신라젠,KOSDAQ,중견기업부,2340,2,-20,-0.85,2365,2380,2320,472473,1102447609,321439072500,137367125,KSQ
593,035150,KR7035150002,백산,KOSPI,,15080,1,240,1.62,14760,15200,14710,66307,998671475,320450000000,21250000,STK
594,003000,KR7003000007,부광약품,KOSPI,,4655,2,-5,-0.11,4725,4725,4550,119949,553469452,318656493505,68454671,STK
595,450950,KR7450950001,아스테라시스,KOSDAQ,중견기업부,8680,1,50,0.58,8630,8950,8550,204772,1794471715,317901892560,36624642,KSQ
596,101930,KR7101930006,인화정공,KOSDAQ,중견기업부,33000,2,-900,-2.65,33050,33900,32800,12470,412806350,317319189000,9615733,KSQ
597,041830,KR7041830001,인바디,KOSDAQ,우량기업부,23150,1,400,1.76,22950,23200,22700,26603,610986000,316779553300,13683782,KSQ
598,024720,KR7024720005,콜마홀딩스,KOSPI,,9210,2,-290,-3.05,9500,9570,9120,382489,3611429120,315868545390,34296259,STK
599,243070,KR7243070000,휴온스,KOSDAQ GLOBAL,우량기업부,26300,2,-300,-1.13,26600,26800,26300,13527,358028725,315065189500,11979665,KSQ
600,043150,KR7043150002,바텍,KOSDAQ,우량기업부,21200,1,100,0.47,21050,21200,20800,12874,270076075,314910227200,14854256,KSQ
601,025860,KR7025860008,남해화학,KOSPI,,6330,2,-70,-1.09,6380,6450,6300,161385,1022847530,314467076190,49678843,STK
602,394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,14360,1,10,0.07,14490,14790,14200,127906,1862888495,314306036520,21887607,KSQ
603,037270,KR7037270006,YG PLUS,KOSPI,,4950,3,0,0.0,4965,5070,4805,1055331,5242031194,313975579500,63429410,STK
604,004430,KR7004430005,송원산업,KOSPI,,13070,1,200,1.55,12880,13200,12710,98077,1275367525,313680000000,24000000,STK
605,003220,KR7003220001,대원제약,KOSPI,,13970,2,-30,-0.21,14000,14050,13970,45631,638234220,313313334510,22427583,STK
606,288330,KR7288330004,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,6080,2,-20,-0.33,6100,6250,5640,2027233,12073754190,312882630720,51460959,KSQ
607,439090,KR7439090002,마녀공장,KOSDAQ,중견기업부,19060,1,230,1.22,19370,20750,19060,1674673,33373510850,312169635600,16378260,KSQ
608,334970,KR7334970001,프레스티지바이오로직스,KOSDAQ,기술성장기업부,4030,2,-5,-0.12,4070,4070,3855,197607,774689204,311993077110,77417637,KSQ
609,458650,KR7458650009,성우,KOSDAQ,벤처기업부,20700,2,-650,-3.04,21000,21300,20150,765180,15754655600,311445369000,15045670,KSQ
610,078160,KR7078160009,메디포스트,KOSDAQ,벤처기업부,9100,2,-330,-3.5,9500,9530,9040,96813,892140320,311381843500,34217785,KSQ
611,005390,KR7005390000,신성통상,KOSPI,,2160,2,-20,-0.92,2155,2195,2155,80292,174344845,310410122400,143708390,STK
612,002310,KR7002310001,아세아제지,KOSPI,,7250,3,0,0.0,7250,7300,7200,219912,1595061300,310173197500,42782510,STK
613,000680,KR7000680009,LS네트웍스,KOSPI,,3935,2,-75,-1.87,3985,4040,3880,362654,1431924178,310089867960,78803016,STK
614,338220,KR7338220007,뷰노,KOSDAQ,기술성장기업부,22150,2,-300,-1.34,22400,22700,22050,54928,1221038375,310085004450,13999323,KSQ
615,072710,KR7072710007,농심홀딩스,KOSPI,,66800,2,-400,-0.6,67200,67300,66300,3052,203759900,309804372000,4637790,STK
616,249420,KR7249420001,일동제약,KOSPI,,11020,2,-70,-0.63,11090,11210,11020,57752,640185335,309248761020,28062501,STK
617,011760,KR7011760006,현대코퍼레이션,KOSPI,,23300,2,-450,-1.89,23600,23850,23150,68269,1598954275,308234907800,13228966,STK
618,123890,KR7123890006,한국자산신탁,KOSPI,,2480,2,-5,-0.2,2495,2515,2480,138794,345602834,307464824960,123977752,STK
619,001340,KR7001340009,백광산업,KOSPI,,6840,2,-20,-0.29,6860,6930,6650,222229,1503647730,307241903880,44918407,STK
620,900140,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,1788,1,43,2.46,1740,1791,1692,605973,1060573690,306800078868,171588411,STK
621,416180,KR7416180008,신성에스티,KOSDAQ,중견기업부,33800,2,-900,-2.59,34750,35100,33800,37626,1289609600,305544496400,9039778,KSQ
622,105550,KR7105550008,엣지파운드리,KOSDAQ,중견기업부,4780,1,30,0.63,4705,4810,4510,1729450,8086232214,304634791840,63731128,KSQ
623,230240,KR7230240004,에치에프알,KOSDAQ,우량기업부,22750,1,1350,6.31,21400,23300,21150,185248,4174348300,302779750000,13309000,KSQ
624,094480,KR7094480001,갤럭시아머니트리,KOSDAQ,중견기업부,7700,2,-120,-1.53,7650,7920,7650,218473,1698758590,302069752600,39229838,KSQ
625,304360,KR7304360001,에스바이오메딕스,KOSDAQ,중견기업부,25700,2,-150,-0.58,25700,27200,25600,150598,3959113400,301866957200,11745796,KSQ
626,348340,KR7348340001,뉴로메카,KOSDAQ,기술성장기업부,27000,2,-800,-2.88,27550,28150,26650,103913,2810291350,301083723000,11151249,KSQ
627,045100,KR7045100005,한양이엔지,KOSDAQ,우량기업부,16680,2,-100,-0.6,16780,16900,16560,25052,417609730,300240000000,18000000,KSQ
628,049070,KR7049070006,인탑스,KOSDAQ,우량기업부,17420,2,-430,-2.41,17960,18040,17420,73890,1306407590,299624000000,17200000,KSQ
629,056080,KR7056080005,유진로봇,KOSDAQ,중견기업부,7930,2,-20,-0.25,7930,8000,7810,179521,1415892260,297471365360,37512152,KSQ
630,001820,KR7001820000,삼화콘덴서,KOSPI,,28600,1,850,3.06,27500,28600,27400,50034,1403051725,297297000000,10395000,STK
631,286940,KR7286940002,롯데이노베이트,KOSPI,,19650,1,10,0.05,19640,19670,19350,24691,481206825,297292061550,15129367,STK
632,140610,KR7140610007,엔솔바이오사이언스,KONEX,일반기업부,24150,4,3150,15.0,21850,24150,20800,84419,1962935550,295870416450,12251363,KNX
633,033240,KR7033240003,자화전자,KOSPI,,13340,2,-30,-0.22,13480,13500,13150,73518,978353960,295559305800,22155870,STK
634,339770,KR7339770000,교촌에프앤비,KOSPI,,5900,2,-110,-1.83,5950,6000,5890,62208,368273145,294793972000,49965080,STK
635,002320,KR7002320000,한진,KOSPI,,19720,1,220,1.13,19500,19720,19435,39612,774975090,294767224160,14947628,STK
636,051360,KR7051360006,토비스,KOSDAQ,벤처기업부,18320,1,140,0.77,18180,18390,17820,74930,1356760725,294348502560,16067058,KSQ
637,110990,KR7110990009,디아이티,KOSDAQ,우량기업부,15550,1,330,2.17,15110,15870,15060,108719,1697381355,293895000000,18900000,KSQ
638,104700,KR7104700000,한국철강,KOSPI,,8060,2,-90,-1.1,8130,8250,8040,74080,598166940,293787000000,36450000,STK
639,018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,19980,2,-170,-0.84,20050,20250,19860,9538,191431360,293706000000,14700000,KSQ
640,007810,KR7007810005,코리아써키트,KOSPI,,12430,1,180,1.47,12180,13010,12150,513974,6520495645,293605934930,23620751,STK
641,252990,KR7252990007,샘씨엔에스,KOSDAQ,기술성장기업부,5020,2,-10,-0.2,5100,5240,5020,698101,3600858360,293108076260,58388063,KSQ
642,377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3300,2,-15,-0.45,3315,3320,3270,50609,166345887,291720000000,88400000,STK
643,041960,KR7041960006,코미팜,KOSDAQ,벤처기업부,4125,1,5,0.12,4120,4155,4060,55443,227706837,291316711125,70622233,KSQ
644,347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,7550,3,0,0.0,7500,7660,7300,113969,851422420,290681923350,38500917,KSQ
645,025770,KR7025770009,한국정보통신,KOSDAQ,우량기업부,7760,2,-10,-0.13,7710,7830,7700,11367,88203165,290567542960,37444271,KSQ
646,199800,KR7199800004,툴젠,KOSDAQ,기술성장기업부,33950,2,-350,-1.02,34950,34950,33050,16467,560730400,290488252250,8556355,KSQ
647,393890,KR7393890009,더블유씨피,KOSDAQ GLOBAL,기술성장기업부,8580,2,-170,-1.94,8820,8820,8470,180167,1552096660,290374175520,33843144,KSQ
648,372170,KR7372170001,윤성에프앤씨,KOSDAQ,기술성장기업부,36300,2,-1350,-3.59,38000,38050,36100,75490,2758451725,289639442400,7979048,KSQ
649,126720,KR7126720002,수산인더스트리,KOSPI,,20250,1,200,1.0,20050,20500,19870,51983,1042302950,289291500000,14286000,STK
650,009290,KR7009290008,광동제약,KOSPI,,5500,2,-20,-0.36,5520,5550,5480,55044,302814560,288314680500,52420851,STK
651,024850,KR7024850000,HLB이노베이션,KOSDAQ,중견기업부,1994,2,-141,-6.6,1530,2030,1530,6434074,11752982709,287742421262,144304123,KSQ
652,091120,KR7091120006,이엠텍,KOSDAQ,우량기업부,16710,1,430,2.64,16390,16790,16040,134023,2208347780,286291360560,17132936,KSQ
653,084850,KR7084850007,아이티엠반도체,KOSDAQ GLOBAL,중견기업부,12620,2,-180,-1.41,12920,12980,12620,65684,834003320,286258627080,22682934,KSQ
654,000490,KR7000490003,대동,KOSPI,,11150,2,-280,-2.45,11430,11480,11110,191394,2151357920,285894786200,25640788,STK
655,051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,24050,1,1500,6.65,22550,24050,22150,255489,5974248025,285511643300,11871586,KSQ
656,006060,KR7006060008,화승인더,KOSPI,,5140,1,10,0.19,5130,5150,5030,126125,642393355,284344800000,55320000,STK
657,265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,18560,1,300,1.64,18260,18580,18160,101660,1872240845,283623173760,15281421,KSQ
658,148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,7860,2,-410,-4.96,8270,8290,7850,527911,4200509455,281862971940,35860429,KSQ
659,115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,8700,1,1200,16.0,7400,8800,7390,678082,5575290950,280982073000,32296790,KSQ
660,001940,KR7001940006,KISCO홀딩스,KOSPI,,19740,1,30,0.15,19700,19800,19540,3872,76241080,279841741200,14176380,STK
661,015360,KR7015360001,예스코홀딩스,KOSPI,,46600,1,100,0.22,46500,46600,45600,6075,279797725,279600000000,6000000,STK
662,001270,KR7001270008,부국증권,KOSPI,,26950,2,-100,-0.37,27050,27250,26800,2741,74005850,279468427700,10369886,STK
663,104830,KR7104830005,원익머트리얼즈,KOSDAQ,우량기업부,22150,3,0,0.0,22000,22700,21800,205802,4564911925,279267200000,12608000,KSQ
664,003800,KR7003800000,에이스침대,KOSDAQ,우량기업부,25100,1,50,0.2,25100,25100,24950,736,18418450,278359000000,11090000,KSQ
665,267980,KR7267980001,매일유업,KOSDAQ,우량기업부,35450,1,200,0.57,35350,35900,35100,21093,749746900,278056967100,7843638,KSQ
666,006390,KR7006390009,한일현대시멘트,KOSPI,,14370,2,-20,-0.14,14330,14400,14280,8137,116573665,277738646640,19327672,STK
667,012030,KR7012030003,DB,KOSPI,,1379,1,23,1.7,1356,1391,1330,466122,637658400,277418853607,201173933,STK
668,031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,2770,2,-45,-1.6,2815,2830,2765,367584,1028308704,276986335590,99995067,KSQ
669,016590,KR7016590002,신대양제지,KOSPI,,6850,2,-300,-4.2,7090,7090,6850,52298,361405340,276040067000,40297820,STK
670,041020,KR7041020009,폴라리스오피스,KOSDAQ,우량기업부,5550,2,-40,-0.72,5600,5640,5470,597021,3318935105,275976513900,49725498,KSQ
671,053610,KR7053610002,프로텍,KOSDAQ,우량기업부,25000,1,50,0.2,25050,25900,24800,37037,941544675,275000000000,11000000,KSQ
672,322000,KR7322000001,HD현대에너지솔루션,KOSPI,,24550,2,-550,-2.19,24850,24900,23900,125929,3080172450,274960000000,11200000,STK
673,058430,KR7058430000,포스코스틸리온,KOSPI,,45700,2,-1800,-3.79,47400,47550,43600,188899,8569779275,274200000000,6000000,STK
674,230360,KR7230360000,에코마케팅,KOSDAQ,우량기업부,8710,2,-10,-0.11,8780,8790,8560,61439,533260080,274086532590,31468029,KSQ
675,484810,KR7484810007,티엑스알로보틱스,KOSDAQ,중견기업부,17710,2,-2990,-14.44,19530,22200,17620,10859479,223499983325,273635704650,15450915,KSQ
676,088260,KR7088260005,이리츠코크렙,KOSPI,,4320,1,30,0.7,4330,4330,4275,35399,151820679,273635668800,63341590,STK
677,419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,31700,1,1600,5.32,29900,32350,28900,430263,13535573875,272332481000,8590930,KSQ
678,119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,16510,2,-180,-1.08,16690,16910,16220,414546,6854232495,271571487590,16448909,KSQ
679,054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,22450,3,0,0.0,22600,23100,22000,80181,1798931925,271418075400,12089892,KSQ
680,010690,KR7010690006,화신,KOSPI,,7750,2,-50,-0.64,7780,7830,7610,101324,783017775,270633177500,34920410,STK
681,389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,43500,1,400,0.93,43700,44700,43100,100638,4429615675,269601255000,6197730,KSQ
682,071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,17610,2,-260,-1.45,17800,17900,17350,37636,664595260,269373178830,15296603,KSQ
683,051905,KR7051901007,LG생활건강우,KOSPI,,128200,1,2700,2.15,125000,128200,124900,6419,814206250,269181155400,2099697,STK
684,950170,KR8392080006,JTC,KOSDAQ,외국기업(소속부없음),5200,1,100,1.96,5090,5210,5020,66848,345573610,269081009600,51746348,KSQ
685,108670,KR7108670001,LX하우시스,KOSPI,,30000,2,-700,-2.28,30650,31000,30000,24672,745148000,269030100000,8967670,STK
686,445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,16600,2,-250,-1.48,16540,16910,16470,81170,1350934685,268073068000,16148980,KSQ
687,007690,KR7007690001,국도화학,KOSPI,,29750,2,-800,-2.62,30350,30400,29750,11114,332943650,268065826000,9010616,STK
688,900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3315,2,-130,-3.77,3475,3475,3285,509742,1693895949,268017750000,80850000,KSQ
689,256840,KR7256840000,한국비엔씨,KOSDAQ,벤처기업부,3915,2,-45,-1.14,3910,3970,3855,310416,1213505600,267765978690,68394886,KSQ
690,304100,KR7304100001,솔트룩스,KOSDAQ,기술성장기업부,22000,2,-1450,-6.18,23450,23500,21800,347651,7774037425,266872496000,12130568,KSQ
691,067080,KR7067080002,대화제약,KOSDAQ,중견기업부,14320,2,-860,-5.67,14890,15770,14110,1267708,18729868685,266590428000,18616650,KSQ
692,067390,KR7067390005,아스트,KOSDAQ,중견기업부,737,1,7,0.96,734,768,731,514637,382217919,265436135723,360157579,KSQ
693,000520,KR7000520007,삼일제약,KOSPI,,12220,2,-370,-2.94,12450,12660,12210,141618,1751931225,265073930420,21691811,STK
694,095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,8530,2,-100,-1.16,8710,8730,8440,146105,1251523870,264515291470,31009999,KSQ
695,001790,KR7001790005,대한제당,KOSPI,,2940,1,55,1.91,2905,2950,2880,527492,1538517932,263707945200,89696580,STK
696,122900,KR7122900004,아이마켓코리아,KOSPI,,7880,1,10,0.13,7850,7900,7850,29400,231583930,263419259200,33428840,STK
697,357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,48000,2,-1000,-2.04,48800,49000,47150,8962,429686050,261840000000,5455000,KSQ
698,168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,12280,1,90,0.74,12010,12800,11850,423909,5235174800,261420127520,21288284,KSQ
699,122640,KR7122640006,예스티,KOSDAQ,벤처기업부,12480,2,-10,-0.08,12730,12780,12300,48077,603053280,261207747840,20930108,KSQ
